event,type,time,stamp,data0,data1,data2
31124,com.google.wear.sensor.ppg,2022-11-06T00:54:44.156,3778798195452,9690842.0,2.9929064E7,0.0
31125,com.google.wear.sensor.ppg,2022-11-06T00:54:44.156,3778808126503,9687393.0,2.9928308E7,0.0
31126,com.google.wear.sensor.ppg,2022-11-06T00:54:44.156,3778818057554,9689645.0,2.9918024E7,0.0
31127,com.google.wear.sensor.ppg,2022-11-06T00:54:44.156,3778827988605,9688430.0,2.9918142E7,0.0
31128,com.google.wear.sensor.ppg,2022-11-06T00:54:44.363,3778837963768,9682594.0,2.9910658E7,0.0
31129,com.google.wear.sensor.ppg,2022-11-06T00:54:44.363,3778847896273,9684979.0,2.9936612E7,0.0
31130,com.google.wear.sensor.ppg,2022-11-06T00:54:44.364,3778857828778,9682480.0,2.9919336E7,0.0
31131,com.google.wear.sensor.ppg,2022-11-06T00:54:44.364,3778867761283,9684433.0,2.9922016E7,0.0
31132,com.google.wear.sensor.ppg,2022-11-06T00:54:44.364,3778877693788,9687892.0,2.9928106E7,0.0
31133,com.google.wear.sensor.ppg,2022-11-06T00:54:44.364,3778887626293,9691040.0,2.9924812E7,0.0
31134,com.google.wear.sensor.ppg,2022-11-06T00:54:44.364,3778897558798,9689240.0,2.9929298E7,0.0
31135,com.google.wear.sensor.ppg,2022-11-06T00:54:44.364,3778907491303,9686581.0,2.9932736E7,0.0
31136,com.google.wear.sensor.ppg,2022-11-06T00:54:44.364,3778917423808,9686356.0,2.9927784E7,0.0
31137,com.google.wear.sensor.ppg,2022-11-06T00:54:44.365,3778927356313,9686176.0,2.9929358E7,0.0
31138,com.google.wear.sensor.ppg,2022-11-06T00:54:44.365,3778937288818,9688166.0,2.9935272E7,0.0
31139,com.google.wear.sensor.ppg,2022-11-06T00:54:44.365,3778947221323,9685687.0,2.9924028E7,0.0
31140,com.google.wear.sensor.ppg,2022-11-06T00:54:44.365,3778957153828,9688042.0,2.9937572E7,0.0
31141,com.google.wear.sensor.ppg,2022-11-06T00:54:44.365,3778967086333,9689230.0,2.9937628E7,0.0
31142,com.google.wear.sensor.ppg,2022-11-06T00:54:44.365,3778977018838,9688401.0,2.9913656E7,0.0
31143,com.google.wear.sensor.ppg,2022-11-06T00:54:44.365,3778986951328,9687346.0,2.992857E7,0.0
31144,com.google.wear.sensor.ppg,2022-11-06T00:54:44.366,3778996883833,9686374.0,2.9929648E7,0.0
31145,com.google.wear.sensor.ppg,2022-11-06T00:54:44.366,3779006816338,9687986.0,2.9937046E7,0.0
31146,com.google.wear.sensor.ppg,2022-11-06T00:54:44.366,3779016748843,9686949.0,2.9926472E7,0.0
31147,com.google.wear.sensor.ppg,2022-11-06T00:54:44.366,3779026681348,9691889.0,2.993326E7,0.0
31148,com.google.wear.sensor.ppg,2022-11-06T00:54:44.366,3779036613853,9688891.0,2.9929096E7,0.0
31149,com.google.wear.sensor.ppg,2022-11-06T00:54:44.569,3779046546359,9687242.0,2.992665E7,0.0
31150,com.google.wear.sensor.ppg,2022-11-06T00:54:44.570,3779056470142,9689183.0,2.9937018E7,0.0
31151,com.google.wear.sensor.ppg,2022-11-06T00:54:44.570,3779066393925,9685894.0,2.9930726E7,0.0
31152,com.google.wear.sensor.ppg,2022-11-06T00:54:44.570,3779076317708,9686628.0,2.991316E7,0.0
31153,com.google.wear.sensor.ppg,2022-11-06T00:54:44.571,3779086241491,9688806.0,2.9932416E7,0.0
31154,com.google.wear.sensor.ppg,2022-11-06T00:54:44.571,3779096165274,9686704.0,2.9919192E7,0.0
31155,com.google.wear.sensor.ppg,2022-11-06T00:54:44.571,3779106089057,9687968.0,2.9913948E7,0.0
31156,com.google.wear.sensor.ppg,2022-11-06T00:54:44.571,3779116012840,9686771.0,2.9928658E7,0.0
31157,com.google.wear.sensor.ppg,2022-11-06T00:54:44.571,3779125936623,9688109.0,2.9926068E7,0.0
31158,com.google.wear.sensor.ppg,2022-11-06T00:54:44.571,3779135860406,9687929.0,2.992723E7,0.0
31159,com.google.wear.sensor.ppg,2022-11-06T00:54:44.571,3779145784189,9688146.0,2.9921988E7,0.0
31160,com.google.wear.sensor.ppg,2022-11-06T00:54:44.571,3779155707972,9688844.0,2.992496E7,0.0
31161,com.google.wear.sensor.ppg,2022-11-06T00:54:44.572,3779165631755,9686845.0,2.9943744E7,0.0
31162,com.google.wear.sensor.ppg,2022-11-06T00:54:44.572,3779175555538,9687543.0,2.9925104E7,0.0
31163,com.google.wear.sensor.ppg,2022-11-06T00:54:44.572,3779185479321,9685403.0,2.991695E7,0.0
31164,com.google.wear.sensor.ppg,2022-11-06T00:54:44.572,3779195403104,9688250.0,2.992927E7,0.0
31165,com.google.wear.sensor.ppg,2022-11-06T00:54:44.572,3779205326887,9687921.0,2.99369E7,0.0
31166,com.google.wear.sensor.ppg,2022-11-06T00:54:44.572,3779215250670,9687571.0,2.9920008E7,0.0
31167,com.google.wear.sensor.ppg,2022-11-06T00:54:44.572,3779225174453,9684677.0,2.9923912E7,0.0
31168,com.google.wear.sensor.ppg,2022-11-06T00:54:44.573,3779235098236,9689684.0,2.9937224E7,0.0
31169,com.google.wear.sensor.ppg,2022-11-06T00:54:44.573,3779245022019,9687553.0,2.9936958E7,0.0
31170,com.google.wear.sensor.ppg,2022-11-06T00:54:44.780,3779254945822,9689909.0,2.9926152E7,0.0
31171,com.google.wear.sensor.ppg,2022-11-06T00:54:44.781,3779264871059,9687657.0,2.9931426E7,0.0
31172,com.google.wear.sensor.ppg,2022-11-06T00:54:44.782,3779274796296,9682594.0,2.9913572E7,0.0
31173,com.google.wear.sensor.ppg,2022-11-06T00:54:44.782,3779284721533,9689126.0,2.9923532E7,0.0
31174,com.google.wear.sensor.ppg,2022-11-06T00:54:44.782,3779294646770,9689862.0,2.9924434E7,0.0
31175,com.google.wear.sensor.ppg,2022-11-06T00:54:44.782,3779304572007,9689531.0,2.9934544E7,0.0
31176,com.google.wear.sensor.ppg,2022-11-06T00:54:44.782,3779314497244,9686440.0,2.9942116E7,0.0
31177,com.google.wear.sensor.ppg,2022-11-06T00:54:44.782,3779324422481,9690173.0,2.9926124E7,0.0
31178,com.google.wear.sensor.ppg,2022-11-06T00:54:44.783,3779334347718,9688958.0,2.9922892E7,0.0
31179,com.google.wear.sensor.ppg,2022-11-06T00:54:44.783,3779344272955,9686092.0,2.9935532E7,0.0
31180,com.google.wear.sensor.ppg,2022-11-06T00:54:44.783,3779354198192,9688655.0,2.99279E7,0.0
31181,com.google.wear.sensor.ppg,2022-11-06T00:54:44.783,3779364123429,9686874.0,2.9936612E7,0.0
31182,com.google.wear.sensor.ppg,2022-11-06T00:54:44.783,3779374048666,9685205.0,2.992152E7,0.0
31183,com.google.wear.sensor.ppg,2022-11-06T00:54:44.784,3779383973903,9688590.0,2.9918784E7,0.0
31184,com.google.wear.sensor.ppg,2022-11-06T00:54:44.784,3779393899140,9687393.0,2.9921056E7,0.0
31185,com.google.wear.sensor.ppg,2022-11-06T00:54:44.784,3779403824377,9688420.0,2.9927668E7,0.0
31186,com.google.wear.sensor.ppg,2022-11-06T00:54:44.784,3779413749614,9685129.0,2.9918696E7,0.0
31187,com.google.wear.sensor.ppg,2022-11-06T00:54:44.784,3779423674851,9687166.0,2.9939668E7,0.0
31188,com.google.wear.sensor.ppg,2022-11-06T00:54:44.784,3779433600088,9684697.0,2.9937368E7,0.0
31189,com.google.wear.sensor.ppg,2022-11-06T00:54:44.784,3779443525325,9686798.0,2.99263E7,0.0
31190,com.google.wear.sensor.ppg,2022-11-06T00:54:44.785,3779453450562,9690042.0,2.9935388E7,0.0
31191,com.google.wear.sensor.ppg,2022-11-06T00:54:44.988,3779463375806,9694773.0,2.992091E7,0.0
31192,com.google.wear.sensor.ppg,2022-11-06T00:54:44.988,3779473308311,9694086.0,2.993964E7,0.0
31193,com.google.wear.sensor.ppg,2022-11-06T00:54:44.990,3779483240816,9687109.0,2.99256E7,0.0
31194,com.google.wear.sensor.ppg,2022-11-06T00:54:44.990,3779493173321,9688080.0,2.992196E7,0.0
31195,com.google.wear.sensor.ppg,2022-11-06T00:54:44.990,3779503105826,9686827.0,2.9921116E7,0.0
31196,com.google.wear.sensor.ppg,2022-11-06T00:54:44.990,3779513038331,9687694.0,2.9934338E7,0.0
31197,com.google.wear.sensor.ppg,2022-11-06T00:54:44.990,3779522970836,9686092.0,2.9919018E7,0.0
31198,com.google.wear.sensor.ppg,2022-11-06T00:54:44.990,3779532903341,9687675.0,2.992589E7,0.0
31199,com.google.wear.sensor.ppg,2022-11-06T00:54:44.991,3779542835846,9686356.0,2.9933172E7,0.0
31200,com.google.wear.sensor.ppg,2022-11-06T00:54:44.991,3779552768351,9688731.0,2.9921376E7,0.0
31201,com.google.wear.sensor.ppg,2022-11-06T00:54:44.993,3779562700856,9688072.0,2.993658E7,0.0
31202,com.google.wear.sensor.ppg,2022-11-06T00:54:44.993,3779572633361,9688052.0,2.9925922E7,0.0
31203,com.google.wear.sensor.ppg,2022-11-06T00:54:44.993,3779582565866,9687751.0,2.992863E7,0.0
31204,com.google.wear.sensor.ppg,2022-11-06T00:54:44.994,3779592498371,9684084.0,2.9938998E7,0.0
31205,com.google.wear.sensor.ppg,2022-11-06T00:54:44.994,3779602430876,9685855.0,2.9920358E7,0.0
31206,com.google.wear.sensor.ppg,2022-11-06T00:54:44.994,3779612363366,9689277.0,2.992898E7,0.0
31207,com.google.wear.sensor.ppg,2022-11-06T00:54:44.994,3779622295871,9690578.0,2.9926968E7,0.0
31208,com.google.wear.sensor.ppg,2022-11-06T00:54:44.994,3779632228376,9686346.0,2.9935618E7,0.0
31209,com.google.wear.sensor.ppg,2022-11-06T00:54:44.994,3779642160881,9689504.0,2.993096E7,0.0
31210,com.google.wear.sensor.ppg,2022-11-06T00:54:44.994,3779652093386,9687921.0,2.9937774E7,0.0
31211,com.google.wear.sensor.ppg,2022-11-06T00:54:44.994,3779662025891,9687072.0,2.993326E7,0.0
31212,com.google.wear.sensor.ppg,2022-11-06T00:54:45.194,3779671958396,9690050.0,2.9934016E7,0.0
31213,com.google.wear.sensor.ppg,2022-11-06T00:54:45.195,3779681887993,9684356.0,2.9931688E7,0.0
31214,com.google.wear.sensor.ppg,2022-11-06T00:54:45.195,3779691817590,9688354.0,2.9947768E7,0.0
31215,com.google.wear.sensor.ppg,2022-11-06T00:54:45.195,3779701747187,9687882.0,2.9922076E7,0.0
31216,com.google.wear.sensor.ppg,2022-11-06T00:54:45.196,3779711676784,9687411.0,2.9920592E7,0.0
31217,com.google.wear.sensor.ppg,2022-11-06T00:54:45.196,3779721606381,9689193.0,2.9938446E7,0.0
31218,com.google.wear.sensor.ppg,2022-11-06T00:54:45.196,3779731535978,9688089.0,2.992918E7,0.0
31219,com.google.wear.sensor.ppg,2022-11-06T00:54:45.196,3779741465575,9687317.0,2.9928336E7,0.0
31220,com.google.wear.sensor.ppg,2022-11-06T00:54:45.196,3779751395172,9684460.0,2.9927842E7,0.0
31221,com.google.wear.sensor.ppg,2022-11-06T00:54:45.196,3779761324769,9686158.0,2.992918E7,0.0
31222,com.google.wear.sensor.ppg,2022-11-06T00:54:45.196,3779771254366,9686534.0,2.9924494E7,0.0
31223,com.google.wear.sensor.ppg,2022-11-06T00:54:45.196,3779781183963,9686921.0,2.9930988E7,0.0
31224,com.google.wear.sensor.ppg,2022-11-06T00:54:45.197,3779791113560,9687062.0,2.9917356E7,0.0
31225,com.google.wear.sensor.ppg,2022-11-06T00:54:45.197,3779801043157,9687430.0,2.9918172E7,0.0
31226,com.google.wear.sensor.ppg,2022-11-06T00:54:45.197,3779810972754,9684640.0,2.9931514E7,0.0
31227,com.google.wear.sensor.ppg,2022-11-06T00:54:45.197,3779820902351,9686677.0,2.992898E7,0.0
31228,com.google.wear.sensor.ppg,2022-11-06T00:54:45.197,3779830831948,9686158.0,2.9928018E7,0.0
31229,com.google.wear.sensor.ppg,2022-11-06T00:54:45.197,3779840761545,9684450.0,2.9922308E7,0.0
31230,com.google.wear.sensor.ppg,2022-11-06T00:54:45.197,3779850691142,9687166.0,2.9933116E7,0.0
31231,com.google.wear.sensor.ppg,2022-11-06T00:54:45.198,3779860620739,9687882.0,2.9927028E7,0.0
31232,com.google.wear.sensor.ppg,2022-11-06T00:54:45.198,3779870550336,9687467.0,2.9927872E7,0.0
31233,com.google.wear.sensor.ppg,2022-11-06T00:54:45.401,3779880479944,9685959.0,2.9926996E7,0.0
31234,com.google.wear.sensor.ppg,2022-11-06T00:54:45.401,3779890409541,9689089.0,2.9940048E7,0.0
31235,com.google.wear.sensor.ppg,2022-11-06T00:54:45.402,3779900339138,9679455.0,2.9937572E7,0.0
31236,com.google.wear.sensor.ppg,2022-11-06T00:54:45.402,3779910268735,9683669.0,2.9929416E7,0.0
31237,com.google.wear.sensor.ppg,2022-11-06T00:54:45.403,3779920198332,9686139.0,2.9926736E7,0.0
31238,com.google.wear.sensor.ppg,2022-11-06T00:54:45.403,3779930127929,9686751.0,2.9935736E7,0.0
31239,com.google.wear.sensor.ppg,2022-11-06T00:54:45.403,3779940057526,9685205.0,2.9948464E7,0.0
31240,com.google.wear.sensor.ppg,2022-11-06T00:54:45.403,3779949987123,9689966.0,2.9920824E7,0.0
31241,com.google.wear.sensor.ppg,2022-11-06T00:54:45.404,3779959916720,9687260.0,2.9936872E7,0.0
31242,com.google.wear.sensor.ppg,2022-11-06T00:54:45.404,3779969846317,9687043.0,2.9927724E7,0.0
31243,com.google.wear.sensor.ppg,2022-11-06T00:54:45.404,3779979775914,9682840.0,2.9918988E7,0.0
31244,com.google.wear.sensor.ppg,2022-11-06T00:54:45.404,3779989705511,9688287.0,2.9935416E7,0.0
31245,com.google.wear.sensor.ppg,2022-11-06T00:54:45.404,3779999635108,9692672.0,2.9926328E7,0.0
31246,com.google.wear.sensor.ppg,2022-11-06T00:54:45.404,3780009564705,9689966.0,2.9928718E7,0.0
31247,com.google.wear.sensor.ppg,2022-11-06T00:54:45.404,3780019494302,9686072.0,2.9935008E7,0.0
31248,com.google.wear.sensor.ppg,2022-11-06T00:54:45.404,3780029423899,9687270.0,2.9917824E7,0.0
31249,com.google.wear.sensor.ppg,2022-11-06T00:54:45.405,3780039353496,9688750.0,2.9938152E7,0.0
31250,com.google.wear.sensor.ppg,2022-11-06T00:54:45.405,3780049283093,9689702.0,2.9923472E7,0.0
31251,com.google.wear.sensor.ppg,2022-11-06T00:54:45.405,3780059212690,9686667.0,2.9929358E7,0.0
31252,com.google.wear.sensor.ppg,2022-11-06T00:54:45.405,3780069142287,9687015.0,2.9928834E7,0.0
31253,com.google.wear.sensor.ppg,2022-11-06T00:54:45.405,3780079071884,9687628.0,2.99249E7,0.0
31254,com.google.wear.sensor.ppg,2022-11-06T00:54:45.610,3780089001492,9684102.0,2.99376E7,0.0
31255,com.google.wear.sensor.ppg,2022-11-06T00:54:45.611,3780098933997,9687722.0,2.992027E7,0.0
31256,com.google.wear.sensor.ppg,2022-11-06T00:54:45.612,3780108866502,9684121.0,2.9927492E7,0.0
31257,com.google.wear.sensor.ppg,2022-11-06T00:54:45.612,3780118799007,9686902.0,2.992196E7,0.0
31258,com.google.wear.sensor.ppg,2022-11-06T00:54:45.612,3780128731512,9684131.0,2.9930988E7,0.0
31259,com.google.wear.sensor.ppg,2022-11-06T00:54:45.612,3780138664017,9686685.0,2.9924116E7,0.0
31260,com.google.wear.sensor.ppg,2022-11-06T00:54:45.612,3780148596522,9689117.0,2.9931308E7,0.0
31261,com.google.wear.sensor.ppg,2022-11-06T00:54:45.612,3780158529027,9688919.0,2.9930638E7,0.0
31262,com.google.wear.sensor.ppg,2022-11-06T00:54:45.612,3780168461532,9685724.0,2.9932094E7,0.0
31263,com.google.wear.sensor.ppg,2022-11-06T00:54:45.612,3780178394037,9684988.0,2.9924872E7,0.0
31264,com.google.wear.sensor.ppg,2022-11-06T00:54:45.613,3780188326542,9684403.0,2.9919452E7,0.0
31265,com.google.wear.sensor.ppg,2022-11-06T00:54:45.613,3780198259047,9686045.0,2.9929386E7,0.0
31266,com.google.wear.sensor.ppg,2022-11-06T00:54:45.613,3780208191552,9690277.0,2.992158E7,0.0
31267,com.google.wear.sensor.ppg,2022-11-06T00:54:45.613,3780218124057,9685573.0,2.9925192E7,0.0
31268,com.google.wear.sensor.ppg,2022-11-06T00:54:45.613,3780228056562,9687129.0,2.9928076E7,0.0
31269,com.google.wear.sensor.ppg,2022-11-06T00:54:45.613,3780237989052,9686884.0,2.9923328E7,0.0
31270,com.google.wear.sensor.ppg,2022-11-06T00:54:45.614,3780247921557,9686835.0,2.9924406E7,0.0
31271,com.google.wear.sensor.ppg,2022-11-06T00:54:45.614,3780257854062,9683951.0,2.9924812E7,0.0
31272,com.google.wear.sensor.ppg,2022-11-06T00:54:45.614,3780267786567,9687411.0,2.9923154E7,0.0
31273,com.google.wear.sensor.ppg,2022-11-06T00:54:45.614,3780277719072,9686035.0,2.9928308E7,0.0
31274,com.google.wear.sensor.ppg,2022-11-06T00:54:45.614,3780287651577,9686628.0,2.9930056E7,0.0
31275,com.google.wear.sensor.ppg,2022-11-06T00:54:45.822,3780297584083,9684714.0,2.9935736E7,0.0
31276,com.google.wear.sensor.ppg,2022-11-06T00:54:45.822,3780307512228,9688665.0,2.9931426E7,0.0
31277,com.google.wear.sensor.ppg,2022-11-06T00:54:45.823,3780317440373,9688524.0,2.9925424E7,0.0
31278,com.google.wear.sensor.ppg,2022-11-06T00:54:45.823,3780327368518,9685168.0,2.9939086E7,0.0
31279,com.google.wear.sensor.ppg,2022-11-06T00:54:45.823,3780337296663,9687534.0,2.994063E7,0.0
31280,com.google.wear.sensor.ppg,2022-11-06T00:54:45.823,3780347224808,9689494.0,2.9923212E7,0.0
31281,com.google.wear.sensor.ppg,2022-11-06T00:54:45.824,3780357152953,9691682.0,2.9929998E7,0.0
31282,com.google.wear.sensor.ppg,2022-11-06T00:54:45.824,3780367081098,9687590.0,2.9933756E7,0.0
31283,com.google.wear.sensor.ppg,2022-11-06T00:54:45.824,3780377009243,9689919.0,2.9927608E7,0.0
31284,com.google.wear.sensor.ppg,2022-11-06T00:54:45.824,3780386937388,9687543.0,2.9941852E7,0.0
31285,com.google.wear.sensor.ppg,2022-11-06T00:54:45.824,3780396865533,9686939.0,2.9914184E7,0.0
31286,com.google.wear.sensor.ppg,2022-11-06T00:54:45.824,3780406793678,9689447.0,2.9931396E7,0.0
31287,com.google.wear.sensor.ppg,2022-11-06T00:54:45.824,3780416721823,9684235.0,2.9919308E7,0.0
31288,com.google.wear.sensor.ppg,2022-11-06T00:54:45.824,3780426649968,9686620.0,2.9935502E7,0.0
31289,com.google.wear.sensor.ppg,2022-11-06T00:54:45.825,3780436578113,9683828.0,2.9933316E7,0.0
31290,com.google.wear.sensor.ppg,2022-11-06T00:54:45.825,3780446506243,9688336.0,2.9920124E7,0.0
31291,com.google.wear.sensor.ppg,2022-11-06T00:54:45.825,3780456434388,9686280.0,2.9932822E7,0.0
31292,com.google.wear.sensor.ppg,2022-11-06T00:54:45.825,3780466362533,9686968.0,2.9916134E7,0.0
31293,com.google.wear.sensor.ppg,2022-11-06T00:54:45.825,3780476290678,9687072.0,2.9925456E7,0.0
31294,com.google.wear.sensor.ppg,2022-11-06T00:54:45.825,3780486218823,9687091.0,2.9921288E7,0.0
31295,com.google.wear.sensor.ppg,2022-11-06T00:54:45.825,3780496146968,9687176.0,2.9940076E7,0.0
31296,com.google.wear.sensor.ppg,2022-11-06T00:54:46.033,3780506075110,9690635.0,2.9927756E7,0.0
31297,com.google.wear.sensor.ppg,2022-11-06T00:54:46.033,3780516004707,9690032.0,2.9929968E7,0.0
31298,com.google.wear.sensor.ppg,2022-11-06T00:54:46.034,3780525934304,9687684.0,2.9918084E7,0.0
31299,com.google.wear.sensor.ppg,2022-11-06T00:54:46.034,3780535863901,9686704.0,2.9919048E7,0.0
31300,com.google.wear.sensor.ppg,2022-11-06T00:54:46.034,3780545793498,9686403.0,2.9930232E7,0.0
31301,com.google.wear.sensor.ppg,2022-11-06T00:54:46.036,3780555723095,9687477.0,2.9933316E7,0.0
31302,com.google.wear.sensor.ppg,2022-11-06T00:54:46.036,3780565652692,9686054.0,2.9929416E7,0.0
31303,com.google.wear.sensor.ppg,2022-11-06T00:54:46.036,3780575582289,9687109.0,2.9932212E7,0.0
31304,com.google.wear.sensor.ppg,2022-11-06T00:54:46.037,3780585511886,9686233.0,2.993425E7,0.0
31305,com.google.wear.sensor.ppg,2022-11-06T00:54:46.037,3780595441483,9689373.0,2.992534E7,0.0
31306,com.google.wear.sensor.ppg,2022-11-06T00:54:46.037,3780605371080,9685855.0,2.9925308E7,0.0
31307,com.google.wear.sensor.ppg,2022-11-06T00:54:46.037,3780615300677,9688674.0,2.9928718E7,0.0
31308,com.google.wear.sensor.ppg,2022-11-06T00:54:46.037,3780625230274,9685988.0,2.9930668E7,0.0
31309,com.google.wear.sensor.ppg,2022-11-06T00:54:46.037,3780635159871,9688316.0,2.993096E7,0.0
31310,com.google.wear.sensor.ppg,2022-11-06T00:54:46.037,3780645089468,9686205.0,2.9928746E7,0.0
31311,com.google.wear.sensor.ppg,2022-11-06T00:54:46.042,3780655019065,9687467.0,2.9927084E7,0.0
31312,com.google.wear.sensor.ppg,2022-11-06T00:54:46.042,3780664948662,9687232.0,2.9925424E7,0.0
31313,com.google.wear.sensor.ppg,2022-11-06T00:54:46.042,3780674878259,9691447.0,2.992962E7,0.0
31314,com.google.wear.sensor.ppg,2022-11-06T00:54:46.043,3780684807856,9686544.0,2.9924784E7,0.0
31315,com.google.wear.sensor.ppg,2022-11-06T00:54:46.043,3780694737453,9687250.0,2.9915728E7,0.0
31316,com.google.wear.sensor.ppg,2022-11-06T00:54:46.043,3780704667050,9690993.0,2.992027E7,0.0
31317,com.google.wear.sensor.ppg,2022-11-06T00:54:46.239,3780714596658,9691879.0,2.9911704E7,0.0
31318,com.google.wear.sensor.ppg,2022-11-06T00:54:46.239,3780724529163,9683677.0,2.9910716E7,0.0
31319,com.google.wear.sensor.ppg,2022-11-06T00:54:46.239,3780734461668,9687637.0,2.9949224E7,0.0
31320,com.google.wear.sensor.ppg,2022-11-06T00:54:46.240,3780744394173,9688825.0,2.9942144E7,0.0
31321,com.google.wear.sensor.ppg,2022-11-06T00:54:46.240,3780754326678,9686403.0,2.991124E7,0.0
31322,com.google.wear.sensor.ppg,2022-11-06T00:54:46.240,3780764259183,9685648.0,2.9923794E7,0.0
31323,com.google.wear.sensor.ppg,2022-11-06T00:54:46.240,3780774191688,9685243.0,2.9930608E7,0.0
31324,com.google.wear.sensor.ppg,2022-11-06T00:54:46.240,3780784124193,9689420.0,2.9913044E7,0.0
31325,com.google.wear.sensor.ppg,2022-11-06T00:54:46.240,3780794056698,9687675.0,2.992266E7,0.0
31326,com.google.wear.sensor.ppg,2022-11-06T00:54:46.241,3780803989203,9688222.0,2.9912172E7,0.0
31327,com.google.wear.sensor.ppg,2022-11-06T00:54:46.241,3780813921708,9687751.0,2.9929416E7,0.0
31328,com.google.wear.sensor.ppg,2022-11-06T00:54:46.241,3780823854213,9689400.0,2.9919104E7,0.0
31329,com.google.wear.sensor.ppg,2022-11-06T00:54:46.241,3780833786718,9686628.0,2.992918E7,0.0
31330,com.google.wear.sensor.ppg,2022-11-06T00:54:46.241,3780843719223,9685196.0,2.9931514E7,0.0
31331,com.google.wear.sensor.ppg,2022-11-06T00:54:46.241,3780853651728,9685818.0,2.9932008E7,0.0
31332,com.google.wear.sensor.ppg,2022-11-06T00:54:46.241,3780863584218,9688156.0,2.9926124E7,0.0
31333,com.google.wear.sensor.ppg,2022-11-06T00:54:46.241,3780873516723,9692134.0,2.9936988E7,0.0
31334,com.google.wear.sensor.ppg,2022-11-06T00:54:46.242,3780883449228,9684603.0,2.9923472E7,0.0
31335,com.google.wear.sensor.ppg,2022-11-06T00:54:46.242,3780893381733,9683112.0,2.9927842E7,0.0
31336,com.google.wear.sensor.ppg,2022-11-06T00:54:46.242,3780903314238,9687986.0,2.9921698E7,0.0
31337,com.google.wear.sensor.ppg,2022-11-06T00:54:46.242,3780913246743,9685064.0,2.9924812E7,0.0
31338,com.google.wear.sensor.ppg,2022-11-06T00:54:46.447,3780923179248,9687458.0,2.9926384E7,0.0
31339,com.google.wear.sensor.ppg,2022-11-06T00:54:46.447,3780933110299,9689437.0,2.9932124E7,0.0
31340,com.google.wear.sensor.ppg,2022-11-06T00:54:46.448,3780943041350,9690060.0,2.9929564E7,0.0
31341,com.google.wear.sensor.ppg,2022-11-06T00:54:46.449,3780952972401,9685299.0,2.9918202E7,0.0
31342,com.google.wear.sensor.ppg,2022-11-06T00:54:46.449,3780962903452,9684687.0,2.9932532E7,0.0
